"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RBBP8NL",5.65450879326022,-2.23502512828723,0.456052077041839,-4.90081120293238,9.54417423282857e-07,4.48322241956703e-05
"RBBP9",1314.38130410783,-0.0491841936432562,0.0885038646555153,-0.555729332664697,0.578395901135226,0.753629356806039
"RBCK1",5410.19611297323,-0.131847396163153,0.0857376715798782,-1.53780005607356,0.124097509891509,0.29929482548402
"RBFA",1008.94747964938,-0.0841768332217052,0.0843715078344311,-0.997692649832597,0.318428418464644,0.533617711603741
"RBFADN",28.7483098022828,-0.112447027746927,0.126416300835135,-0.889497849597529,0.373735578393875,0.587183938614227
"RBFOX1",0.915296399723027,0.047821856552053,0.407187495685684,0.117444315109734,0.906507968652384,0.953236402108622
"RBFOX2",2074.34148687312,0.0194332647738814,0.0719523874774577,0.270085058400178,0.78709481677425,0.887954854829163
"RBFOX3",2.45088580305109,-0.514776458901858,0.197558398928881,-2.60569260377116,0.00916887075631183,0.0525405807336938
"RBIS",1571.89120683766,-0.309622657330805,0.109978115056404,-2.81531154786579,0.00487299676789727,0.0336196000490122
"RBKS",1018.33486873857,0.0694155218893229,0.0914321508405955,0.75920254802212,0.447731402083067,0.65172390773188
"RBL1",243.995972819394,-0.219984732903192,0.109444180082578,-2.01001764312373,0.0444293215710076,0.152748324810418
"RBL2",1853.99555149489,0.0536862029795991,0.120276529909462,0.446356433961067,0.655339797317427,0.805066605170756
"RBM10",2546.6811604289,-0.166607985680254,0.0493685912941339,-3.37477698497851,0.000738755313027959,0.00847807763082194
"RBM11",1.97637736837203,0.664577537366848,0.328314353385607,2.02421103589796,0.0429484425642577,0.149096285393982
"RBM12",1487.37702060451,-0.0633707589446934,0.0517120771096497,-1.22545375252135,0.220404304858301,0.427314468602828
"RBM12B",336.487027992346,-0.0871090224875146,0.0785578708758726,-1.1088516213118,0.267494197029025,0.480232214953717
"RBM12B-AS1",7.65231132111974,-0.04947130855177,0.135064982036758,-0.366277830165531,0.714157770848457,0.843999931820355
"RBM14",1432.35721443555,-0.129359241864293,0.0376236997891716,-3.43823820063341,0.000585512400321346,0.0070933118714395
"RBM14-RBM4",33.6813810977821,0.082062121955215,0.073545832150367,1.11579568217321,0.26450960246592,0.477108210152449
"RBM15",422.574955691341,-0.0767464394118046,0.0592186941864142,-1.29598331179365,0.194981234395397,0.396570415770591
"RBM15-AS1",31.4248970963091,-0.470946379231846,0.102213938180916,-4.60745753087297,4.07622423685133e-06,0.000146612581422233
"RBM15B",1974.02012580627,-0.130929631330141,0.048634955245722,-2.69208906780392,0.00710059794413299,0.0438432432079444
"RBM17",2080.43785536472,-0.0415752721707233,0.0485462528841663,-0.85640538045076,0.391773589618833,0.602865689841621
"RBM18",808.871469334779,0.0594681995083868,0.0631636425011449,0.941494143680978,0.346451688991872,0.560701224697694
"RBM19",1229.11073038386,-0.145820673281996,0.0535930110178923,-2.72088973006784,0.00651064754691014,0.0411848516814844
"RBM20",35.1676095188271,0.608257784264221,0.216242846175677,2.81284581211103,0.00491051910884259,0.0338086926619533
"RBM22",1559.90163979441,-0.0607751243353949,0.0542657916080156,-1.11995278304238,0.262733883571238,0.475443522974005
"RBM23",1882.30524393706,-0.0533713932838883,0.0665446093913982,-0.802039320269679,0.422530213571512,0.629442554989979
"RBM24",294.235317891304,-0.181257760425204,0.198854064292617,-0.911511469830861,0.362025944984315,0.576135790601917
"RBM25",1818.17342011953,0.146570077032105,0.0612243810185396,2.39398217823911,0.0166665585913791,0.0789360705920781
"RBM26",1145.33040391393,0.0485037273710238,0.0622031919629047,0.779762675200804,0.435530579864551,0.641230636065941
"RBM26-AS1",52.636040028833,-0.0316140841412589,0.115059873807715,-0.274762026891247,0.78349907375177,0.885769138023974
"RBM27",695.967294025797,0.0273062237712554,0.0462117786318733,0.590893157105658,0.55459201122834,0.735734460403618
"RBM28",832.782371914747,0.00292869660522591,0.0507810179216726,0.0576730582625046,0.954009054356794,0.977985261739604
"RBM3",5669.36978420021,0.0703215714260224,0.0815202320771586,0.862627223134783,0.388342457728923,0.599507029584437
"RBM33",1418.12330195144,0.0374182770460596,0.0530730878984668,0.705032974859949,0.48078971554845,0.677565870944477
"RBM34",66.6553022480547,-0.117489195340003,0.0840146319428594,-1.39843730339628,0.161981787746935,0.352029562312148
"RBM38",824.373285298945,-0.0164803888484293,0.0920733366206662,-0.178991980233398,0.857943998849999,0.927323653859042
"RBM39",5684.58020010471,0.096602712172844,0.0460227507375663,2.09902082393331,0.0358150651003771,0.132316134369431
"RBM4",283.161394206024,0.0266555704299422,0.0751397415416466,0.354746634511222,0.722779410837916,0.849915731494296
"RBM41",319.73542146192,0.0256859407744369,0.0733951731529907,0.349967711376538,0.72636292977422,0.851767053243878
"RBM42",4120.63314049395,-0.265656734686315,0.0866107182956466,-3.06725010384388,0.00216038014592391,0.0185594701506075
"RBM43",303.846302831571,0.0759216653744751,0.0805396219109462,0.942662301772694,0.345853661659738,0.560360707840355
"RBM44",11.8472324872948,0.354623057052167,0.136293861765231,2.60190042646978,0.00927087654703133,0.052881938516117
"RBM45",305.542602789536,-0.0596424373043393,0.0418157430687766,-1.42631537615491,0.153777328192752,0.341414032463158
"RBM46",4.40272667261993,0.0719236175200233,0.268430912201337,0.267940890004788,0.788744818381929,0.888887916250989
"RBM47",2884.79738636521,0.0455890884338955,0.0846210886940028,0.538743818325826,0.590063634203458,0.761575368015124
"RBM48",325.226504953207,0.0365210909192658,0.0618661166248367,0.590324605967009,0.554973045939317,0.736001413559811
"RBM4B",464.484458648722,-0.124218959224003,0.0572550361389198,-2.16957262803235,0.0300392368340166,0.117543633603369
"RBM5",1944.9744780965,0.0336198717969068,0.0482166127950209,0.697267390802253,0.485635471454679,0.680795888219122
"RBM5-AS1",3.04959529921857,0.658055835472816,0.194514057754883,3.38307597439597,0.000716788001841832,0.00828431741354022
"RBM6",1932.42239446294,0.0548743577060012,0.0604909292415225,0.907150185888267,0.364327382027383,0.578277934236166
"RBM7",632.473980544562,0.162715339156768,0.0565836898912409,2.87565797616808,0.00403186331773048,0.0292394334719526
"RBM8A",3697.00580622325,-0.157727057902942,0.0622506604625951,-2.53374111585076,0.011285207137432,0.060880344590399
"RBMS1",1101.69417922712,0.128882650806901,0.114394599864782,1.12664978031519,0.259890583115875,0.472356040091781
"RBMS2",403.717292856472,0.401441187153642,0.0965302120276842,4.15871030137705,3.20049493329236e-05,0.000763541499569804
"RBMS3",154.888348811352,0.995353961570303,0.126706287922415,7.85560036436221,3.97861752154657e-15,3.01025043549872e-12
"RBMS3-AS1",0.0416747919513509,0.115079463410928,2.12068119749372,0.0542653292474759,0.956723772086776,NA
"RBMX",3419.63495770633,-0.0981322189372788,0.0465802557899683,-2.1067342218935,0.0351406240440068,0.130651828777165
"RBMX2",680.645736762719,-0.241531560297083,0.0722014716534371,-3.34524428333567,0.000822101283681359,0.00909938124074692
"RBMXL1",531.952787155759,-0.0977932127562159,0.0802006974244926,-1.21935613899476,0.222709049663772,0.430045797315265
"RBMXL2",1.45275541684514,-0.047647206635775,0.320576547874891,-0.148629732747543,0.881845810249663,0.940619390882789
"RBMXL3",0.0383567088138361,0.0937063710810127,2.13650259323366,0.0438597038813726,0.965016236015103,NA
"RBMY1A1",0.116730724336905,-0.46020464990223,1.07335182713657,-0.428754708630755,0.668101742347341,NA
"RBMY1B",0,NA,NA,NA,NA,NA
"RBMY1D",0,NA,NA,NA,NA,NA
"RBMY1E",0.776903325770194,-0.925954587381945,0.805006870240228,-1.15024432910197,0.250043252964556,0.461787665770562
"RBMY1F",0.251019319578297,0.435184669791231,1.97698490641818,0.220125438681107,0.825773463463949,NA
"RBMY1J",0.0905011716636226,-0.29405551085753,1.75055505698075,-0.167978441857578,0.866600238984052,NA
"RBMY2EP",0.206768066460781,-0.756358354528627,1.24397729277116,-0.608016206504635,0.543176725199754,NA
"RBMY2FP",12.4965851083998,-1.09010743982631,0.827005340790788,-1.31813833122763,0.187457344923605,0.386951559213347
"RBP1",3162.94107435315,-0.353489691345746,0.262412635545037,-1.34707572526582,0.177955845320631,0.373710803243216
"RBP2",12.0920867363678,-1.08366152587087,0.313310372146702,-3.45874768985774,0.000542693025278845,0.00669985532665054
"RBP3",0.239147282723028,-0.133258444573982,0.662083529078362,-0.201271348283624,0.840486404873794,NA
"RBP4",250840.849987948,0.232311125494871,0.130548718599301,1.77949755453299,0.0751582254652029,0.216452828504666
"RBP5",5012.88466868678,0.289770567553812,0.165151453819877,1.75457473035539,0.0793320769545936,0.224176343908639
"RBP7",597.827222292499,0.253741527450369,0.148970463695593,1.70330091721313,0.0885117690476296,0.240039958227841
"RBPJ",1524.97885309168,0.0203693038244554,0.056076385051944,0.363242099247075,0.716424041563814,0.845540017856791
"RBPJL",1.10272415548349,-0.0843247192587859,0.273709675782385,-0.308080885404391,0.758020785555849,0.871427737247703
"RBPMS",2167.50689529071,0.135060581074117,0.105705981691798,1.27770045661094,0.201355064180237,0.403873038691377
"RBPMS-AS1",38.3864844249027,-0.0841369695657317,0.135749678369983,-0.619794982765395,0.535392772286506,0.721207421549909
"RBPMS2",646.940538052773,-0.051609262366044,0.134250480245194,-0.384425160131906,0.700663355433205,0.835597454675323
"RBSN",923.387484065646,-0.0795842619620167,0.0486706639324296,-1.63515874927256,0.10201577308634,0.262792333759011
"RBX1",1786.6101296346,-0.0909309888209563,0.0721795426656377,-1.25978892997677,0.207745514259058,0.412164143058452
"RC3H1",1067.66192603107,0.00777414967279871,0.0521600394903131,0.149044167695511,0.881518781383486,0.940520516902153
"RC3H2",1288.69703352628,0.0800299274833957,0.0598962837419783,1.33614178515898,0.181502934538934,0.378561937951299
"RCAN1",2252.82573745775,0.566626052790037,0.121257437630184,4.67291791632738,2.96950466913115e-06,0.000111738821341995
"RCAN2",363.137105134298,0.528922461267177,0.175875394799471,3.00737042762714,0.00263518437163084,0.0216465222617291
"RCAN3",296.231424792489,0.0337516628908634,0.12752562335755,0.26466573542034,0.791266975600027,0.890374538708151
"RCBTB1",690.97861426058,-0.193917465071933,0.0990887221857603,-1.95700843440486,0.0503464767256669,0.166057933898996
"RCBTB2",247.380421304321,0.373181710403338,0.0813834506003472,4.58547416766506,4.52957278474373e-06,0.000157827301718414
"RCC1",1201.97385832364,-0.129337856961618,0.0863583421823694,-1.49768804834726,0.134214318473698,0.314041344915539
"RCC1L",3078.93652932378,-0.137405016376416,0.0672174586625189,-2.0441864228502,0.0409351339523199,0.144246642178958
"RCC2",1996.2185864743,-0.134533393920001,0.0847039041823649,-1.58827854770844,0.112223366201088,0.280194698051861
"RCCD1",578.512254882183,-0.184787661285746,0.0695026804798132,-2.6587127289201,0.00784398136780567,0.0471313752642445
"RCE1",522.685219299508,-0.053837955492428,0.0705491572501767,-0.763126840785801,0.44538775410871,0.650345759878343
"RCHY1",437.831353404491,0.107595008631878,0.0633395046382737,1.69870303290724,0.089375151706971,0.241568332343988
"RCL1",1580.34616458472,0.404700294991972,0.132506276340464,3.05419717592945,0.00225663709807852,0.0192614250293286
"RCN1",3939.37649208605,-0.0499882431300964,0.121871594508147,-0.410171404844913,0.681680215655345,0.822590303523495
"RCN2",1071.08858928524,-0.0458450319047876,0.0793287163329819,-0.577912186456583,0.563323407282406,0.742105326223631
"RCN3",601.647540645031,0.348099200566259,0.105597386465957,3.29647553046665,0.000979061429381509,0.0104019585576555
"RCOR1",902.061898288949,0.0623919572434599,0.0678398841742521,0.91969433619906,0.357732513215415,0.571837568284054
"RCOR2",22.6874882324424,-0.449025525662678,0.227757155913378,-1.97151006677241,0.0486655626955933,0.162512601782179
"RCOR3",1090.30818187539,-0.0447079358810508,0.072026616732695,-0.620714090278192,0.534787756902951,0.720842312781639
"RCSD1",280.111340412408,0.253263475878712,0.117516265978553,2.15513549354039,0.0311512329452906,0.120470768518799
"RCVRN",0.907157583072629,0.755480418339988,0.267383260165994,2.82545892316138,0.00472129411015684,0.0328151626390002
"RD3",0.665427217494432,1.0335146286206,0.400603180438286,2.57989621422844,0.00988300124666518,0.0553599633555267
"RD3L",0.327761456954681,1.62282024870822,0.830195184731659,1.95474543643945,0.0506131242635694,0.166729752375014
"RDH10",3807.98450635982,0.0965616707767798,0.106100866289347,0.910093142062076,0.362773390969358,0.576935236670359
"RDH10-AS1",11.2152692921775,0.289109208328496,0.170899195510211,1.69169437846314,0.0907042608372715,0.243917693880698
"RDH11",5281.4185247924,-0.0827180653801425,0.0911568272762922,-0.90742589284539,0.364181622031434,0.5782350150632
"RDH12",188.094665683502,0.119121524579653,0.194803716065956,0.611495134617048,0.540871838377342,0.72502973272741
"RDH13",508.561295375209,-0.0492153515612503,0.120024010859871,-0.410045883391697,0.681772289487879,0.822654551050904
"RDH14",724.460349809397,0.0209895568254632,0.0500877701886771,0.419055524859603,0.675175553487115,0.818189800973832
"RDH16",8266.7574110327,0.348936476800255,0.21612015142891,1.61454854854214,0.106408495259092,0.269842467328687
"RDH5",364.368638134974,-0.121382374219433,0.165525713408673,-0.733314309419393,0.463366749483641,0.66445167632477
"RDH8",7.68125796013843,-0.851331358477309,0.423091600523774,-2.0121679499744,0.0442022357645857,0.152066314497036
"RDM1",41.3924968104525,-0.649707087615589,0.173831300776892,-3.73757248960284,0.000185805529162864,0.0029463249515833
"RDM1P5",12.9384077581656,-0.307955913202023,0.156905976540344,-1.96267803172456,0.0496835973224346,0.164692068420556
"RDX",3447.90546366611,0.11873331187803,0.0922820069381313,1.28663556220263,0.198221342436829,0.400507309444371
"REC114",1.03014133019229,0.429547353525488,0.297444343842734,1.44412681705792,0.148703305888265,0.334602181119797
"REC8",167.73688608552,0.0851256405807256,0.13084499525104,0.650583848601952,0.515315159264237,0.70518388017653
"RECK",267.804096576003,0.437056595571549,0.138494296809246,3.15577323861592,0.00160073256125832,0.0148540612403062
"RECQL",424.297486070729,0.00790648264760566,0.116047195864374,0.0681316130796137,0.945680865218259,0.973528797786521
"RECQL4",982.072028735851,-0.687648472875048,0.142782875721196,-4.81604302618041,1.46432962150515e-06,6.29245903277618e-05
"RECQL5",1330.22895612117,-0.2250835623083,0.0701857752545585,-3.20696838486059,0.00134141736965422,0.0130417287637103
"REELD1",1.85964545104962,-0.184496182391647,0.290763536919187,-0.634523105429568,0.525739492775101,0.71409829803427
"REEP1",96.3954607090136,0.221377460508664,0.228225686470291,0.969993623121306,0.332049670725904,0.546663993963963
"REEP2",46.6557368273088,-0.839308877273495,0.209090445193093,-4.0140948406246,5.96743505046056e-05,0.00124674666216969
"REEP3",1510.22430051884,0.139146444282149,0.0656137303424117,2.12069095227477,0.0339478184211754,0.127674110796904
"REEP4",605.782055742226,-0.279731697948197,0.0831839407008369,-3.36280892190747,0.000771537470807419,0.00874065311179421
"REEP5",7142.33822800188,0.0514140388147302,0.0715265014129215,0.718811039252678,0.472257354939453,0.670381403403398
"REEP6",14629.043695368,0.0545741678118213,0.148999486235439,0.366270845562427,0.714162982195501,0.843999931820355
"REG1A",944.93662289269,-0.960862520713916,0.502395920750444,-1.91256035534414,0.0558043590353851,0.177803481149742
"REG1B",60.1487895329387,-1.81111787604936,0.722242461629565,-2.50763140118211,0.012154338117935,0.0636720210258289
"REG3A",4927.39271008557,-1.48727606151689,0.528383859177642,-2.81476437193148,0.0048813009542005,0.0336403255415542
"REG3G",1.56545256165065,-1.12329989772997,0.735900444299482,-1.52642916094345,0.12690301992154,0.303435719755961
"REG4",13.2050183989818,0.377808714742825,0.210470690801029,1.79506568494134,0.0726432352447651,0.21184747875978
"REL",143.592392205443,0.356693288396123,0.100928107202021,3.53413234711868,0.000409116166648888,0.00540681596410275
"RELA",3180.8477851737,-0.0755327800063464,0.0413614061650538,-1.82616567011602,0.067825310741181,0.202634213517405
"RELB",1142.87623031359,-0.0545382575194902,0.10731202868872,-0.508221288758684,0.611298162724529,0.775330873335278
"RELCH",685.344047650941,0.106500897144999,0.0580003723686917,1.83621057582189,0.0663265191449197,0.19989662572703
"RELL1",64.4536033418733,0.143573963594136,0.130334975112701,1.10157663719955,0.270645769827161,0.483743062823007
"RELL2",57.654008437105,-0.148942415182722,0.12292134941362,-1.21168874156712,0.225631550366869,0.433285387465746
"RELN",3169.75504902404,-0.144672018568597,0.297364702822978,-0.486513756324066,0.62660295440698,0.786408980397623
"RELT",131.859771543441,-0.0679860188210114,0.113011733955007,-0.601583715617342,0.547451271234285,0.730061386195287
"REM1",30.4203834642304,0.525154102707607,0.163807002610068,3.20593194637535,0.00134625823411344,0.0130588281546214
"REM2",6.8009629767553,-0.258816037647412,0.147001489195545,-1.76063548106733,0.0783001192695592,0.22221469350858
"REN",121.069047123945,-0.592307582091571,0.265223826727384,-2.23323669445576,0.0255333397034551,0.105443236182787
"RENBP",590.826267408203,-0.238819232462118,0.205442300471594,-1.1624637765149,0.245047130372444,0.456219655236859
"REP15",12.0786137948357,0.198406525107803,0.177217363707392,1.11956594408771,0.262898774893082,0.475620029556785
"REPIN1",6072.30794712067,-0.127533048031872,0.0672118935817718,-1.89747738436669,0.0577649608579629,0.182132861404367
"REPS1",863.786049585474,0.0861120187955278,0.0748591743405755,1.15032017857634,0.250012022789034,0.461787665770562
"REPS2",693.326637990621,0.186708430396508,0.107213197428062,1.74146872656965,0.0816014504649353,0.228275020216513
"RER1",5131.8711996736,-0.0264605722477276,0.0704979992399571,-0.375337917855833,0.707409169629748,0.839954223663614
"RERE",2149.06526776611,-0.0358657396316287,0.0789306969235751,-0.454395324373683,0.649544317047908,0.801770015402067
"RERG",105.892828865566,0.526796427511909,0.156614757644442,3.3636448789065,0.000769204509213101,0.00872355328034237
"RERG-AS1",0.0215019913154687,0.157829033810621,2.78438265025997,0.0566836723378826,0.954797180688545,NA
"RERGL",50.386994156342,0.526144825724362,0.216140831747764,2.43426853440802,0.0149219201705616,0.0733118921181234
"RESF1",1522.02852774896,-0.0337080541689109,0.106242582406549,-0.317274424297439,0.751035382073696,0.866831085220989
"RESP18",0.0765008039296939,-0.0125253949258629,1.10245914078099,-0.0113613234835985,0.990935170416773,NA
"REST",844.910005631882,0.0763564074700528,0.0604932824114483,1.26222953072228,0.206866205454509,0.411151192659141
"RET",59.072928097137,0.708008741382679,0.270333264476849,2.61902190525025,0.008818228475327,0.0510607165582989
"RETN",3.45528576194851,-0.41050453050258,0.304063635116484,-1.35006124736132,0.176996337575803,0.372471184220063
"RETNLB",2.05376037090604,0.286484031426439,0.448042071827798,0.639413236925989,0.52255414006566,0.711428141904579
"RETREG1",739.857956004744,0.194387273262642,0.248639254744627,0.781804439778801,0.434329511432254,0.640226718294598
"RETREG2",5748.41847575879,-0.10140161709671,0.0538060270640387,-1.88457729793029,0.0594869297105967,0.185902139831685
"RETREG3",4416.54521420728,-0.0764662196857576,0.0755815218804576,-1.01170521290507,0.31167902230818,0.526254888626667
"RETSAT",7138.23130392899,-0.0854198675737903,0.0973133562949769,-0.877781538177196,0.380062285198733,0.592668897694562
"REV1",656.202391014399,0.0988127813822891,0.0691603272673567,1.42874947656484,0.153076251689761,0.340625717937752
"REV3L",502.370446142368,0.216157694121137,0.09381284457526,2.30413751016501,0.0212149257042952,0.0926007558623487
"REX1BD",1851.70979978477,-0.339887441460439,0.114888385439563,-2.95841429192367,0.0030922621975486,0.0242897940879003
"REXO1",1057.68018377544,0.0424633048530848,0.0757174479066228,0.560812679601298,0.574925241964971,0.750726778293141
"REXO2",1200.02434529419,0.00624711312137129,0.0683931588190726,0.0913411988748379,0.927221482825498,0.963988178517848
"REXO4",1329.75359791514,-0.189831994053108,0.0769999602830474,-2.46535184375806,0.0136878768944908,0.0691905683631083
"REXO5",242.938272628746,-0.425414430882846,0.125042303152279,-3.40216406894527,0.000668544893442603,0.00785530979899143
"RFC1",2645.04203698084,0.0326769298932537,0.0718840487974585,0.454578316607133,0.649412637247259,0.801770015402067
"RFC2",1206.23600729456,-0.158763303347744,0.078497539493334,-2.02252585714774,0.0431220550980085,0.149491202299347
"RFC3",382.14850853779,-0.303344886622447,0.101441007404244,-2.99035759191165,0.00278651026514601,0.022531381666839
"RFC4",699.25334343784,-0.350174477353545,0.102428102848709,-3.4187343865069,0.000629131071021994,0.00749357482002012
"RFC5",588.75025022348,-0.224686779058791,0.0761865893919163,-2.94916442450214,0.00318634402397533,0.0248354297821624
"RFESD",65.1352430335723,-0.0623073962266869,0.081699487334958,-0.762641214273893,0.445677398072587,0.650387523466815
"RFFL",1574.70514859294,-0.0387832079543419,0.101500133530496,-0.382100068298818,0.702387141159499,0.836617091277634
"RFK",1261.54300239044,0.141552358570885,0.0694017447929661,2.03960806739301,0.0413893778974218,0.145291461600146
"RFLNB",364.716508806499,0.216744780930845,0.0919238897293636,2.35787216542915,0.0183800211486765,0.0840995136144087
"RFNG",3671.80300824339,-0.263925847775585,0.0946338550049546,-2.78891574016262,0.00528848221418382,0.0355107751846226
"RFPL1",0.531503460552512,1.14886731917464,0.503414287738782,2.28215079936464,0.0224804387109769,0.0962895459142834
"RFPL2",5.98760438363805,-0.478199539157088,0.231970216500244,-2.06146955575474,0.039258265023123,0.140232425999026
"RFPL3",0.655354110969137,0.130308320682073,0.295459423913789,0.44103626466183,0.659186743372219,0.808332043766192
"RFPL3S",6.20005589669406,-0.0979552008166598,0.165139545972439,-0.593166223389085,0.553069914765984,0.734640801574856
"RFPL4A",5.02224128783149,0.294283855290044,0.270688807226049,1.08716669265268,0.27696314782686,0.490495077792769
"RFPL4AL1",1.02537876773089,0.494194372594621,0.407904741400762,1.21154358465542,0.225687141131927,0.433352858232563
"RFPL4B",38.7736781528777,-0.66391191632157,0.552144763992323,-1.20242363890424,0.229199435066487,0.437716580896379
"RFT1",901.040914051651,-0.167246181896982,0.0581600692687556,-2.87561868477397,0.00403236517790224,0.0292394334719526
"RFTN1",1945.19421922284,0.174417928082021,0.144676431913756,1.20557250254827,0.227982366934766,0.43637571770085
"RFTN2",113.336458711453,-0.0492055420530015,0.149601570617497,-0.328910597996399,0.742223263564472,0.861607218188851
"RFWD3",612.17092159182,-0.13672419638824,0.0693265411199293,-1.97217680529768,0.0485894265303074,0.162335120808163
"RFX1",557.942657371253,0.0035329057294865,0.0447520146976759,0.0789440599122339,0.937077117832925,0.968914876156488
"RFX2",144.372475924072,0.178880100339244,0.108650511543112,1.64638065480497,0.0996854133761218,0.258644884552742
"RFX3",153.106327395595,0.0856107789238208,0.0933767962523037,0.9168314009457,0.359230995306995,0.573065409305624
"RFX3-AS1",13.1975010304996,-0.184565644032897,0.159965653427219,-1.15378295326922,0.248589164671408,0.46013026551926
"RFX4",1.97460740109727,-0.379083415305171,0.40528966082893,-0.935339466913219,0.349613382017009,0.563407842539962
"RFX5",1556.95507437405,-0.00398451528792895,0.081390279844973,-0.0489556651668774,0.960954627617272,0.981620318533772
"RFX6",7.35250577963588,-0.913600258970958,0.397638000385981,-2.29756778296878,0.0215864010533659,0.0937875115495397
"RFX7",420.6304803589,0.0516945300791955,0.0715601071720452,0.722393133857545,0.470052807111378,0.668829786030542
"RFX8",19.1371338703152,0.283180501425211,0.130716914919145,2.16636463307272,0.0302833343107252,0.117997505494338
"RFXANK",1460.0606338773,-0.40930031144591,0.0991923341827597,-4.1263300719568,3.68598132419596e-05,0.000857162616389588
"RFXAP",69.20783621588,-0.0975599283153152,0.080977594473005,-1.20477681450315,0.228289472910674,0.436700776091187
"RGCC",542.12568840058,0.38591909673009,0.113271771402366,3.40701917125689,0.000656765137573535,0.00775993833769958
"RGL1",599.322853739383,0.0306668862106604,0.107612289666095,0.284975687310576,0.775662768662053,0.881360224631778
"RGL2",1571.48258357526,-0.0988884026047867,0.0821314740472604,-1.20402566436204,0.228579659183985,0.436887412469571
"RGL3",738.743591179081,0.0335911530092441,0.116896345547953,0.287358452924983,0.773837869977701,0.880532563942292
"RGL4",25.602971068601,0.182382551017625,0.12364354012875,1.47506736565218,0.140194433106074,0.322617756392806
"RGMA",49.3731783532504,0.723639748840977,0.159120119978361,4.54775768733322,5.42205113889534e-06,0.000182038277935813
"RGMB",301.923487693041,-0.0961860510592675,0.149174974602406,-0.644786776841294,0.51906537220869,0.708667906827421
"RGMB-AS1",36.3645220501567,-0.156756550497342,0.178749743524506,-0.87696098135017,0.380507831710206,0.59316103125686
"RGN",6956.16154355118,0.0920796812891773,0.134188759792127,0.686195188269261,0.492590031639156,0.686502191979181
"RGP1",1069.29142041699,-0.0993149341417325,0.0647761258267639,-1.53320274829863,0.125225907330817,0.300885884859177
"RGPD1",4.1302578307875,0.54932708436134,0.21948710068217,2.50277616613469,0.0123223447783234,0.0643135930349298
"RGPD2",17.0977826521668,0.619305678802397,0.184244290262875,3.36132901550865,0.000775683660777917,0.00877823629998941
"RGPD3",8.61558166176838,-0.0215411031639901,0.160586656463602,-0.134140056455267,0.893291825382597,0.946172057433644
"RGPD4",0.448175057221667,0.378461365817097,0.299296930608871,1.26450132664969,0.206050144845898,0.410224264921429
"RGPD4-AS1",0.0676600349021066,-0.0554316718093583,0.971136900414015,-0.0570791530892572,0.954482142769269,NA
"RGPD5",0.213587665633069,-0.165782652059021,0.368917554950139,-0.449375883133097,0.653160525663937,NA
"RGPD6",0.375558333693648,0.299312444623517,0.307535287212327,0.973262116801793,0.330423045436192,0.545299697559065
"RGPD8",39.6376965970725,0.0505803070036582,0.137617254591777,0.367543351694508,0.713213761101923,0.843348600633191
"RGR",0.217947193702947,0.226604601424797,0.72703468248179,0.311683344529403,0.75528118699645,NA
"RGS1",823.58462530906,0.17930118553889,0.200707072419554,0.893347620377235,0.371671043675394,0.585503499424689
"RGS10",304.846900668319,-0.00329586896959408,0.141203533042979,-0.0233412641919582,0.981378056604785,0.992489792447966
"RGS11",26.7618040973775,0.434626376203837,0.203585952063539,2.13485445237494,0.032772900801268,0.124715987690832
"RGS12",1672.70426149598,-0.115365821516041,0.0780563280928641,-1.47798166189409,0.139412686708413,0.321342374923047
"RGS13",8.9990428435568,-0.95845190959083,0.308235160250686,-3.10948273652923,0.00187415236333909,0.0167174390809847
"RGS14",2725.18912141639,-0.2632486466026,0.108975146025383,-2.41567601608244,0.0157060293036884,0.0757452760777973
"RGS16",559.808594125673,-1.07352760651702,0.208455051389056,-5.14992368553068,2.60592468520325e-07,1.52504183580196e-05
"RGS17",16.5082935899568,0.119116450514308,0.161142366166057,0.739200083431557,0.459785510190871,0.661228432108723
"RGS18",38.2871325054818,0.452580503567603,0.14917510934389,3.03388752693507,0.00241424418789057,0.0203201283752331
"RGS19",359.580563948015,-0.144498662560559,0.0981087234936105,-1.47284214303298,0.140793605777971,0.323364325499385
"RGS2",790.521265163825,0.502609299081272,0.187512994821861,2.68039716158742,0.0073534855441148,0.0451387332621811
"RGS20",7.99548502616671,-0.390266628450886,0.231757375794687,-1.68394480267425,0.092192336663017,0.245950718071529
"RGS21",0.159759281974773,-0.0480275142262057,0.730222025327594,-0.0657711114707332,0.947560056126714,NA
"RGS22",2.32485875911636,0.879371892200481,0.266207129139181,3.30333712340483,0.000955414528515995,0.010222452922531
"RGS3",2015.98278098113,0.232825598854835,0.100419712447499,2.31852485114972,0.0204208139617159,0.0902556161350293
"RGS4",110.073698149956,0.709971696319847,0.211633422110126,3.3547238864304,0.000794442372400202,0.00891433350598426
"RGS5",4748.28962660948,0.524253907061331,0.138589177180535,3.78279110769527,0.000155079557407004,0.00256068622265579
"RGS6",12.4791153773871,0.728371158542983,0.20603705829231,3.53514636920134,0.000407549341450584,0.00539620799914414
"RGS7",2.19374192284322,0.248718171418309,0.413916310929374,0.600889998415035,0.547913255181146,0.73035564783317
"RGS7BP",36.1311209883062,1.44146548644198,0.287358436477598,5.01626297842955,5.26862021378846e-07,2.70125850523672e-05
"RGS8",1.16584052277353,-0.610273582455621,0.319685437025728,-1.9089814917234,0.0562644793025537,0.178839158893413
